480,"INFY","Infosys Limited","Technology","Information Technology Services","India",75234.70,27.70,18.58,2.28%,2000641
481,"ING","ING Groep N.V.","Financial","Banks - Diversified","Netherlands",32706.22,8.06,8.94,2.29%,6129919
482,"INSM","Insmed Incorporated","Healthcare","Biotechnology","USA",2772.82,,22.89,-1.04%,245812
483,"INTC","Intel Corporation","Technology","Semiconductors","USA",154196.14,6.42,38.63,0.04%,18132893
484,"INTU","Intuit Inc.","Technology","Software - Application","USA",107152.33,44.62,390.30,-0.68%,600164
485,"INVH","Invitation Homes Inc.","Real Estate","REIT - Residential","USA",21409.97,71.50,35.77,-0.14%,1773140
486,"IONS","Ionis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",5262.04,,39.27,-0.10%,364198
487,"IP","International Paper Company","Consumer Cyclical","Packaging & Containers","USA",15484.83,13.38,41.39,-1.26%,1241196
488,"IPG","The Interpublic Group of Companies, Inc.","Communication Services","Advertising Agencies","USA",10825.81,10.95,28.39,1.32%,1418703
489,"IPGP","IPG Photonics Corporation","Technology","Semiconductor Equipment & Materials","USA",4780.50,18.07,95.17,0.93%,185927
490,"IQ","iQIYI, Inc.","Communication Services","Internet Content & Information","China",2959.29,,3.96,8.20%,14162772
491,"IQV","IQVIA Holdings Inc.","Healthcare","Diagnostics & Research","USA",40126.69,39.50,214.52,-2.08%,498329
492,"IR","Ingersoll Rand Inc.","Industrials","Specialty Industrial Machinery","USA",16176.14,31.96,41.17,0.41%,1862110
493,"IRDM","Iridium Communications Inc.","Communication Services","Telecom Services","USA",4946.92,,38.66,-1.58%,152250
494,"IRM","Iron Mountain Incorporated","Real Estate","REIT - Specialty","USA",12991.04,29.23,45.40,1.26%,1014991
495,"IRT","Independence Realty Trust, Inc.","Real Estate","REIT - Residential","USA",4485.12,29.71,20.72,-0.53%,621371
496,"ISRG","Intuitive Surgical, Inc.","Healthcare","Medical Instruments & Supplies","USA",73338.99,47.01,207.63,-1.56%,868941
497,"IT","Gartner, Inc.","Technology","Information Technology Services","USA",18990.44,25.44,240.32,-0.15%,108690
498,"ITCI","Intra-Cellular Therapies, Inc.","Healthcare","Biotechnology","USA",5277.48,,54.42,-1.50%,277181
499,"ITT","ITT Inc.","Industrials","Specialty Industrial Machinery","USA",5428.02,19.14,66.67,-0.39%,104064
500,"ITUB","Itau Unibanco Holding S.A.","Financial","Banks - Regional","Brazil",37372.70,7.94,4.18,1.09%,46351681
501,"ITW","Illinois Tool Works Inc.","Industrials","Specialty Industrial Machinery","USA",54803.72,21.23,181.14,0.29%,515348
502,"IVZ","Invesco Ltd.","Financial","Asset Management","USA",7125.62,5.70,16.14,-0.62%,2014332
503,"J","Jacobs Engineering Group Inc.","Industrials","Engineering & Construction","USA",15953.48,43.45,125.85,0.32%,173562
504,"JAZZ","Jazz Pharmaceuticals plc","Healthcare","Biotechnology","Ireland",9692.01,,155.95,-0.95%,129639
505,"JBGS","JBG SMITH Properties","Real Estate","REIT - Office","USA",2878.68,,24.05,0.88%,338690
506,"JBHT","J.B. Hunt Transport Services, Inc.","Industrials","Integrated Freight & Logistics","USA",17346.21,20.79,169.01,0.85%,489741
507,"JBL","Jabil Inc.","Technology","Electronic Components","USA",7144.57,9.13,52.81,-0.87%,609831
508,"JBLU","JetBlue Airways Corporation","Industrials","Airlines","USA",2537.41,,8.18,0.99%,6755183
509,"JCI","Johnson Controls International plc","Industrials","Engineering & Construction","Ireland",32209.34,27.19,46.80,-0.23%,1842911
510,"JEF","Jefferies Financial Group Inc.","Financial","Financial Conglomerates","USA",6385.57,6.43,28.10,-0.85%,707351
511,"JHG","Janus Henderson Group plc","Financial","Asset Management","United Kingdom",3857.50,7.41,22.92,-2.61%,991891
512,"JKS","JinkoSolar Holding Co., Ltd.","Technology","Solar","China",3229.99,41.11,64.26,1.25%,819552
513,"JNJ","Johnson & Johnson","Healthcare","Drug Manufacturers - General","USA",462284.05,24.01,175.51,-1.53%,3733161
514,"JNPR","Juniper Networks, Inc.","Technology","Communication Equipment","USA",9056.53,27.85,28.22,-1.05%,3816436
515,"JPM","JPMorgan Chase & Co.","Financial","Banks - Diversified","USA",317200.86,9.06,111.88,-0.95%,9098899
516,"JWN","Nordstrom, Inc.","Consumer Cyclical","Department Stores","USA",3187.59,9.26,21.12,5.55%,3116110
517,"KBH","KB Home","Consumer Cyclical","Residential Construction","USA",2635.94,4.17,30.29,-0.39%,953589
518,"KBR","KBR, Inc.","Industrials","Engineering & Construction","USA",6619.24,,48.10,0.59%,414295
519,"KDP","Keurig Dr Pepper Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",51620.83,21.70,36.35,-0.76%,3045160
520,"KEY","KeyCorp","Financial","Banks - Regional","USA",15506.95,7.12,17.67,0.86%,4560391
521,"KEYS","Keysight Technologies, Inc.","Technology","Scientific & Technical Instruments","USA",24934.40,25.98,142.29,-0.90%,401415
522,"KGC","Kinross Gold Corporation","Basic Materials","Gold","Canada",4096.60,25.54,3.22,4.37%,22781891
523,"KHC","The Kraft Heinz Company","Consumer Defensive","Packaged Foods","USA",47440.28,47.63,38.58,1.51%,4378674
524,"KIM","Kimco Realty Corporation","Real Estate","REIT - Retail","USA",12038.80,12.76,20.33,1.07%,1893105
525,"KKR","KKR & Co. Inc.","Financial","Asset Management","USA",39791.25,10.80,48.78,1.12%,2015421
526,"KLAC","KLA Corporation","Technology","Semiconductor Equipment & Materials","USA",47619.79,15.83,329.71,1.07%,1126233
527,"KLIC","Kulicke and Soffa Industries, Inc.","Technology","Semiconductor Equipment & Materials","Singapore",2580.88,5.79,44.83,-1.32%,657774
528,"KMI","Kinder Morgan, Inc.","Energy","Oil & Gas Midstream","USA",37594.69,37.08,17.06,1.79%,6077541
529,"KMX","CarMax, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",14182.93,15.54,92.93,1.51%,536920
530,"KNX","Knight-Swift Transportation Holdings Inc.","Industrials","Trucking","USA",7826.67,9.81,48.51,0.47%,658905
531,"KO","The Coca-Cola Company","Consumer Defensive","Beverages - Non-Alcoholic","USA",269551.88,26.36,62.01,-0.78%,6619773
532,"KOS","Kosmos Energy Ltd.","Energy","Oil & Gas E&P","USA",2350.10,354.00,5.50,3.58%,2613337
533,"KR","The Kroger Co.","Consumer Defensive","Grocery Stores","USA",33988.93,16.49,47.78,0.06%,2008772
534,"KRC","Kilroy Realty Corporation","Real Estate","REIT - Office","USA",5889.56,33.28,51.73,-0.12%,378719
535,"KRG","Kite Realty Group Trust","Real Estate","REIT - Retail","USA",3721.49,,17.83,1.54%,879207
536,"KSS","Kohl's Corporation","Consumer Cyclical","Department Stores","USA",3463.26,4.35,29.13,3.19%,2369082
537,"KT","KT Corporation","Communication Services","Telecom Services","South Korea",7394.75,5.90,14.02,0.54%,437222
538,"L","Loews Corporation","Financial","Insurance - Property & Casualty","USA",13686.30,8.77,56.42,-0.05%,377717
539,"LAC","Lithium Americas Corp.","Basic Materials","Other Industrial Metals & Mining","Canada",3661.00,,21.07,3.59%,1512164
540,"LAMR","Lamar Advertising Company","Real Estate","REIT - Specialty","USA",9017.71,21.06,92.70,1.10%,312076
541,"LAZ","Lazard Ltd","Financial","Capital Markets","Bermuda",3620.83,6.79,33.04,-1.43%,515764
542,"LAZR","Luminar Technologies, Inc.","Consumer Cyclical","Auto Parts","USA",2057.07,,6.22,3.07%,2935557
543,"LBRT","Liberty Energy Inc.","Energy","Oil & Gas Equipment & Services","USA",2113.34,,11.94,3.60%,1207942
544,"LBTYA","Liberty Global plc","Communication Services","Entertainment","United Kingdom",10673.10,0.90,21.08,1.37%,788571
545,"LDOS","Leidos Holdings, Inc.","Technology","Information Technology Services","USA",13421.84,19.42,98.59,-0.10%,234812
546,"LEA","Lear Corporation","Consumer Cyclical","Auto Parts","USA",7497.08,35.66,129.71,0.34%,144652
547,"LEG","Leggett & Platt, Incorporated","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",4841.56,12.44,36.96,0.27%,295989
548,"LEN","Lennar Corporation","Consumer Cyclical","Residential Construction","USA",22061.99,5.33,77.45,-0.82%,1306553
549,"LEVI","Levi Strauss & Co.","Consumer Cyclical","Apparel Manufacturing","USA",6767.89,12.02,17.72,1.64%,1418953
550,"LFC","China Life Insurance Company Limited","Financial","Insurance - Life","China",99579.19,5.58,7.53,1.28%,452948
551,"LH","Laboratory Corporation of America Holdings","Healthcare","Diagnostics & Research","USA",22282.20,11.23,242.51,-0.82%,390742
552,"LHX","L3Harris Technologies, Inc.","Industrials","Aerospace & Defense","USA",42800.45,24.11,221.99,-0.83%,769618
553,"LIN","Linde plc","Basic Materials","Specialty Chemicals","United Kingdom",135238.26,35.68,278.61,0.59%,1177213
554,"LITE","Lumentum Holdings Inc.","Technology","Communication Equipment","USA",5456.90,33.33,81.17,-0.96%,318310
555,"LKQ","LKQ Corporation","Consumer Cyclical","Auto Parts","USA",14070.92,13.42,50.38,0.86%,999278
556,"LMT","Lockheed Martin Corporation","Industrials","Aerospace & Defense","USA",106526.81,17.59,390.71,-1.92%,1792435
557,"LNC","Lincoln National Corporation","Financial","Insurance - Life","USA",7842.55,6.59,47.44,0.82%,749010
558,"LNG","Cheniere Energy, Inc.","Energy","Oil & Gas Midstream","USA",31483.30,,127.68,2.83%,937672
559,"LNTH","Lantheus Holdings, Inc.","Healthcare","Diagnostics & Research","USA",4660.78,,67.71,-4.16%,897275
560,"LNW","Light & Wonder, Inc.","Consumer Cyclical","Gambling","USA",4073.50,148.30,45.12,1.43%,162919
561,"LOGI","Logitech International S.A.","Technology","Computer Hardware","Switzerland",9016.92,14.09,53.46,0.38%,646576
562,"LOW","Lowe's Companies, Inc.","Consumer Cyclical","Home Improvement Retail","USA",116742.40,15.08,186.34,0.72%,1929247
563,"LPLA","LPL Financial Holdings Inc.","Financial","Capital Markets","USA",13796.73,31.48,179.49,0.37%,217627
564,"LPX","Louisiana-Pacific Corporation","Industrials","Building Products & Equipment","USA",4677.41,3.49,57.67,-0.24%,708857
565,"LRCX","Lam Research Corporation","Technology","Semiconductor Equipment & Materials","USA",58166.56,13.35,423.36,-0.88%,518902
566,"LSCC","Lattice Semiconductor Corporation","Technology","Semiconductors","USA",6986.42,65.93,52.71,0.06%,874791
567,"LSI","Life Storage, Inc.","Real Estate","REIT - Industrial","USA",9373.68,33.10,112.96,0.14%,202178
568,"LSPD","Lightspeed Commerce Inc.","Technology","Software - Application","Canada",3617.68,,18.49,-0.05%,1350431
569,"LSXMA","The Liberty SiriusXM Group","Communication Services","Broadcasting","USA",26776.40,13.86,36.69,0.52%,510336
570,"LTHM","Livent Corporation","Basic Materials","Specialty Chemicals","USA",3602.72,77.85,20.96,3.56%,1443930
571,"LULU","Lululemon Athletica Inc.","Consumer Cyclical","Apparel Retail","Canada",35612.22,36.39,285.25,-0.41%,418542
572,"LUMN","Lumen Technologies, Inc.","Communication Services","Telecom Services","USA",10981.42,5.22,10.80,0.28%,4209965
573,"LUV","Southwest Airlines Co.","Industrials","Airlines","USA",22805.21,41.97,39.99,1.02%,3767462
574,"LVS","Las Vegas Sands Corp.","Consumer Cyclical","Resorts & Casinos","USA",26170.63,,34.75,0.64%,5764806
575,"LXP","LXP Industrial Trust","Real Estate","REIT - Diversified","USA",2949.65,9.15,10.18,-1.69%,611780
576,"LYB","LyondellBasell Industries N.V.","Basic Materials","Specialty Chemicals","USA",27388.81,4.81,86.47,2.05%,1087804
577,"LYFT","Lyft, Inc.","Technology","Software - Application","USA",4207.05,,13.47,4.06%,10824266
578,"LYG","Lloyds Banking Group plc","Financial","Banks - Regional","United Kingdom",33445.21,5.61,2.03,2.27%,12020887
579,"LYV","Live Nation Entertainment, Inc.","Communication Services","Entertainment","USA",18689.51,,85.95,1.74%,694874
580,"M","Macy's, Inc.","Consumer Cyclical","Department Stores","USA",4385.87,3.16,17.35,4.46%,7814117
581,"MA","Mastercard Incorporated","Financial","Credit Services","USA",316137.72,34.60,331.70,-0.26%,1556867
582,"MAA","Mid-America Apartment Communities, Inc.","Real Estate","REIT - Residential","USA",19078.79,32.55,167.15,-0.20%,237779
583,"MANT","ManTech International Corporation","Technology","Software - Application","USA",3913.45,28.82,95.76,0.18%,70558
584,"MAR","Marriott International, Inc.","Consumer Cyclical","Lodging","USA",46076.99,31.78,144.89,1.07%,1418905
585,"MAS","Masco Corporation","Industrials","Building Products & Equipment","USA",12521.50,23.92,53.25,-0.65%,743969
586,"MASI","Masimo Corporation","Healthcare","Medical Instruments & Supplies","USA",6970.38,33.02,125.07,-2.17%,354891
587,"MAT","Mattel, Inc.","Consumer Cyclical","Leisure","USA",7649.02,7.44,21.35,-1.29%,2779114
588,"MC","Moelis & Company","Financial","Capital Markets","USA",2706.21,7.74,40.10,-1.79%,501294
589,"MCD","McDonald's Corporation","Consumer Cyclical","Restaurants","USA",186810.12,26.94,253.69,-0.52%,1262012
590,"MCHP","Microchip Technology Incorporated","Technology","Semiconductors","USA",33785.63,27.47,61.76,-0.99%,1987383
591,"MCK","McKesson Corporation","Healthcare","Medical Distribution","USA",46876.50,45.55,327.24,-0.84%,291853
592,"MCO","Moody's Corporation","Financial","Financial Data & Stock Exchanges","USA",50774.28,26.68,280.87,-0.26%,354542
593,"MD","Pediatrix Medical Group, Inc.","Healthcare","Medical Care Facilities","USA",2024.49,24.73,23.42,-0.72%,252070
594,"MDB","MongoDB, Inc.","Technology","Software - Infrastructure","USA",18998.37,,282.12,1.68%,1061124
595,"MDC","M.D.C. Holdings, Inc.","Consumer Cyclical","Residential Construction","USA",2526.89,4.25,35.53,0.13%,229511
596,"MDLZ","Mondelez International, Inc.","Consumer Defensive","Confectioners","USA",84253.06,20.39,60.42,-0.54%,3615723
597,"MDT","Medtronic plc","Healthcare","Medical Devices","Ireland",116275.76,23.85,88.38,-0.83%,2447900
598,"MDU","MDU Resources Group, Inc.","Basic Materials","Building Materials","USA",5427.47,15.26,26.75,-0.47%,478618
599,"MELI","MercadoLibre, Inc.","Consumer Cyclical","Internet Retail","Uruguay",33029.82,188.78,686.48,-0.51%,461069
600,"MEOH","Methanex Corporation","Basic Materials","Chemicals","Canada",2475.66,5.53,37.35,2.88%,309485
601,"MET","MetLife, Inc.","Financial","Insurance - Life","USA",47092.95,7.65,59.18,0.25%,1823125
602,"META","Meta Platforms, Inc.","Communication Services","Internet Content & Information","USA",427734.13,12.46,167.38,1.63%,17816971
603,"MFC","Manulife Financial Corporation","Financial","Insurance - Life","Canada",32281.45,4.76,17.28,2.10%,5338374
604,"MFG","Mizuho Financial Group, Inc.","Financial","Banks - Regional","Japan",28899.59,6.89,2.30,1.55%,2672610
605,"MGA","Magna International Inc.","Consumer Cyclical","Auto Parts","Canada",16039.53,13.34,56.72,1.43%,498934
606,"MGM","MGM Resorts International","Consumer Cyclical","Resorts & Casinos","USA",12112.62,9.50,29.49,0.87%,1781608
607,"MGY","Magnolia Oil & Gas Corporation","Energy","Oil & Gas E&P","USA",4299.94,6.85,20.61,3.96%,629549
608,"MHK","Mohawk Industries, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",7917.72,8.13,125.53,0.74%,238491
609,"MIDD","The Middleby Corporation","Industrials","Specialty Industrial Machinery","USA",6751.65,14.93,128.29,0.61%,152458
610,"MKSI","MKS Instruments, Inc.","Technology","Scientific & Technical Instruments","USA",5626.59,10.01,101.50,-1.21%,177456
611,"MLCO","Melco Resorts & Entertainment Limited","Consumer Cyclical","Resorts & Casinos","Hong Kong",2295.31,,4.97,2.47%,3476306
612,"MMC","Marsh & McLennan Companies, Inc.","Financial","Insurance Brokers","USA",74800.02,23.91,149.52,-0.97%,1350575
613,"MMM","3M Company","Industrials","Specialty Industrial Machinery","USA",73015.95,13.55,129.35,-0.60%,1472876
614,"MMP","Magellan Midstream Partners, L.P.","Energy","Oil & Gas Midstream","USA",10247.90,12.11,49.10,0.03%,530015
615,"MNDT","Mandiant, Inc.","Technology","Software - Infrastructure","USA",5215.32,,22.20,0.05%,704426
616,"MNST","Monster Beverage Corporation","Consumer Defensive","Beverages - Non-Alcoholic","USA",51775.12,38.37,96.00,-1.18%,1286444
617,"MO","Altria Group, Inc.","Consumer Defensive","Tobacco","USA",75373.31,25.57,42.33,0.80%,5519174
618,"MOS","The Mosaic Company","Basic Materials","Agricultural Inputs","USA",15808.32,6.37,45.94,2.04%,4202550
619,"MPC","Marathon Petroleum Corporation","Energy","Oil & Gas Refining & Marketing","USA",43647.67,19.58,85.84,1.68%,2333665
620,"MPLX","MPLX LP","Energy","Oil & Gas Midstream","USA",29549.27,10.13,30.11,0.53%,1587451
621,"MPW","Medical Properties Trust, Inc.","Real Estate","REIT - Healthcare Facilities","USA",9331.58,8.40,15.85,0.54%,4999496
622,"MRNA","Moderna, Inc.","Healthcare","Biotechnology","USA",63609.40,4.91,163.64,-1.96%,2703941
623,"MRO","Marathon Oil Corporation","Energy","Oil & Gas E&P","USA",14444.05,7.27,21.67,3.93%,11205827
624,"MRTX","Mirati Therapeutics, Inc.","Healthcare","Biotechnology","USA",3341.91,,59.66,-0.60%,713581
625,"MRVL","Marvell Technology, Inc.","Technology","Semiconductors","USA",40039.00,,48.79,1.18%,9052665
626,"MS","Morgan Stanley","Financial","Capital Markets","USA",130654.14,10.55,78.69,0.82%,8067984
627,"MSCI","MSCI Inc.","Financial","Financial Data & Stock Exchanges","USA",33270.84,45.95,414.13,-1.13%,173720
628,"MSFT","Microsoft Corporation","Technology","Software - Infrastructure","USA",1900272.26,26.78,255.45,-0.49%,13495669
629,"MSI","Motorola Solutions, Inc.","Technology","Communication Equipment","USA",35093.41,29.45,212.34,-1.25%,178136
630,"MSTR","MicroStrategy Incorporated","Technology","Software - Application","USA",2310.98,,228.20,6.65%,885896
631,"MT","ArcelorMittal S.A.","Basic Materials","Steel","Luxembourg",18778.51,1.36,22.13,1.42%,2533524
632,"MTB","M&T Bank Corporation","Financial","Banks - Regional","USA",27014.96,11.93,157.47,0.81%,443226
633,"MTCH","Match Group, Inc.","Communication Services","Internet Content & Information","USA",18273.72,72.17,64.96,-0.43%,1491031
634,"MTDR","Matador Resources Company","Energy","Oil & Gas E&P","USA",5138.35,7.18,46.02,4.81%,883463
635,"MTG","MGIC Investment Corporation","Financial","Insurance - Specialty","USA",4040.30,6.82,13.23,-1.19%,673805
636,"MTOR","Meritor, Inc.","Consumer Cyclical","Auto Parts","USA",2574.34,11.83,36.37,0.10%,460577
637,"MTZ","MasTec, Inc.","Industrials","Engineering & Construction","USA",5388.28,23.14,71.32,-0.27%,148687
638,"MU","Micron Technology, Inc.","Technology","Semiconductors","USA",65471.61,7.02,60.31,-1.98%,9832329
639,"MUFG","Mitsubishi UFJ Financial Group, Inc.","Financial","Banks - Diversified","Japan",69473.91,8.14,5.16,0.29%,4459454
640,"MUR","Murphy Oil Corporation","Energy","Oil & Gas E&P","USA",4194.99,42.90,29.77,5.31%,794062
641,"MXL","MaxLinear, Inc.","Technology","Semiconductors","USA",2672.51,39.57,34.94,-0.46%,445334
642,"NATI","National Instruments Corporation","Technology","Software - Application","USA",4118.93,39.26,32.38,-0.15%,347044
643,"NAVI","Navient Corporation","Financial","Credit Services","USA",2160.71,4.05,14.99,0.47%,579814
644,"NBIX","Neurocrine Biosciences, Inc.","Healthcare","Biotechnology","USA",9006.89,130.55,94.74,-0.45%,229820
645,"NCLH","Norwegian Cruise Line Holdings Ltd.","Consumer Cyclical","Travel Services","USA",4685.54,,12.36,4.79%,16354774
646,"NCR","NCR Corporation","Technology","Information Technology Services","USA",3762.08,283.86,29.21,1.88%,2121118
647,"NDAQ","Nasdaq, Inc.","Financial","Financial Data & Stock Exchanges","USA",25281.99,22.55,155.14,-1.23%,363833
648,"NEOG","Neogen Corporation","Healthcare","Diagnostics & Research","USA",2330.10,49.67,21.83,-2.98%,490693
649,"NEP","NextEra Energy Partners, LP","Utilities","Utilities - Renewable","USA",6187.85,85.81,74.08,-0.43%,274587
650,"NEWR","New Relic, Inc.","Technology","Software - Infrastructure","USA",3418.49,,51.96,0.56%,156547
651,"NFE","New Fortress Energy Inc.","Utilities","Utilities - Regulated Gas","USA",8134.13,22.86,42.33,6.25%,398615
652,"NFG","National Fuel Gas Company","Energy","Oil & Gas Integrated","USA",5830.31,12.49,64.80,0.84%,277871
653,"NFLX","Netflix, Inc.","Communication Services","Entertainment","USA",77650.46,18.08,191.96,1.51%,12650930
654,"NIO","NIO Inc.","Consumer Cyclical","Auto Manufacturers","China",35163.08,,20.94,1.09%,34743276
655,"NJR","New Jersey Resources Corporation","Utilities","Utilities - Regulated Gas","USA",4183.50,45.05,43.74,-0.73%,94359
656,"NKE","NIKE, Inc.","Consumer Cyclical","Footwear & Accessories","USA",162444.14,27.90,104.22,-0.46%,4542843
657,"NKLA","Nikola Corporation","Industrials","Farm & Heavy Construction Machinery","USA",2227.78,,5.62,3.97%,5867997
658,"NLOK","NortonLifeLock Inc.","Technology","Software - Infrastructure","USA",13555.99,16.62,23.78,1.11%,2736143
659,"NLSN","Nielsen Holdings plc","Industrials","Consulting Services","USA",8258.26,15.44,23.67,1.28%,1107821
660,"NLY","Annaly Capital Management, Inc.","Real Estate","REIT - Mortgage","USA",9428.62,3.54,6.18,0.08%,15217180
661,"NMR","Nomura Holdings, Inc.","Financial","Capital Markets","Japan",11939.38,11.28,3.71,0.27%,1640122
662,"NNN","National Retail Properties, Inc.","Real Estate","REIT - Retail","USA",7562.19,26.47,44.81,1.06%,663526
663,"NOC","Northrop Grumman Corporation","Industrials","Aerospace & Defense","USA",71347.64,12.71,454.27,-1.50%,295676
664,"NOK","Nokia Oyj","Technology","Communication Equipment","Finland",25385.70,17.27,4.59,-0.54%,16286255
665,"NOMD","Nomad Foods Limited","Consumer Defensive","Packaged Foods","United Kingdom",3085.07,16.89,18.00,0.28%,490587
666,"NOV","NOV Inc.","Energy","Oil & Gas Equipment & Services","USA",5538.43,,14.57,2.64%,2580116
667,"NOW","ServiceNow, Inc.","Technology","Software - Application","USA",84388.31,396.38,431.57,-0.93%,1238030
668,"NRG","NRG Energy, Inc.","Utilities","Utilities - Independent Power Producers","USA",8603.90,2.19,35.86,-0.33%,2045204
669,"NRZ","New Residential Investment Corp.","Real Estate","REIT - Mortgage","USA",4392.47,4.38,9.74,1.04%,2894850
670,"NSA","National Storage Affiliates Trust","Real Estate","REIT - Industrial","USA",4543.17,48.68,49.78,0.06%,525071
671,"NSC","Norfolk Southern Corporation","Industrials","Railroads","USA",52838.58,18.40,230.19,1.01%,543887
672,"NTAP","NetApp, Inc.","Technology","Computer Hardware","USA",14375.12,16.12,65.69,-0.39%,741433
673,"NTCT","NetScout Systems, Inc.","Technology","Software - Infrastructure","USA",2253.84,69.16,32.32,-1.61%,230515
674,"NTLA","Intellia Therapeutics, Inc.","Healthcare","Biotechnology","USA",4837.12,,61.01,-3.58%,733962
675,"NTNX","Nutanix, Inc.","Technology","Software - Infrastructure","USA",3189.56,,14.30,-0.83%,1230924
676,"NTR","Nutrien Ltd.","Basic Materials","Agricultural Inputs","Canada",52533.43,7.18,75.17,2.62%,2564767
677,"NTRA","Natera, Inc.","Healthcare","Diagnostics & Research","USA",4196.20,,44.19,-3.56%,1587927
678,"NTRS","Northern Trust Corporation","Financial","Asset Management","USA",19696.16,13.77,97.76,-1.53%,401055
679,"NUE","Nucor Corporation","Basic Materials","Steel","USA",28833.24,3.94,114.89,4.14%,1723736
680,"NUS","Nu Skin Enterprises, Inc.","Consumer Defensive","Household & Personal Products","USA",2065.50,15.46,41.54,-0.29%,99705
681,"NUVA","NuVasive, Inc.","Healthcare","Medical Devices","USA",2516.36,,49.76,0.00%,185498
682,"NVAX","Novavax, Inc.","Healthcare","Biotechnology","USA",4033.26,,52.12,-4.25%,5755008
683,"NVCR","NovoCure Limited","Healthcare","Medical Instruments & Supplies","USA",7619.17,,72.26,-0.28%,214845
684,"NVDA","NVIDIA Corporation","Technology","Semiconductors","USA",384299.61,42.29,161.08,2.20%,55106371
685,"NVS","Novartis AG","Healthcare","Drug Manufacturers - General","Switzerland",198987.79,7.89,83.14,-1.78%,2899695
686,"NVT","nVent Electric plc","Industrials","Electrical Equipment & Parts","United Kingdom",4983.88,18.89,30.42,-0.82%,327507
687,"NWG","NatWest Group plc","Financial","Banks - Diversified","United Kingdom",26089.50,8.65,5.36,2.00%,2104866
688,"NWL","Newell Brands Inc.","Consumer Defensive","Household & Personal Products","USA",7819.26,11.32,19.44,2.32%,1419411
689,"NWSA","News Corporation","Communication Services","Broadcasting","USA",8979.94,18.73,15.73,0.03%,1436458
690,"NXE","NexGen Energy Ltd.","Energy","Uranium","Canada",2302.59,,3.80,3.54%,1004353
691,"NXPI","NXP Semiconductors N.V.","Technology","Semiconductors","Netherlands",41962.48,20.36,161.12,-1.74%,1036027
692,"NYCB","New York Community Bancorp, Inc.","Financial","Banks - Regional","USA",4250.10,7.71,9.29,-0.75%,3279444
693,"NYT","The New York Times Company","Communication Services","Publishing","USA",4776.52,27.20,29.70,0.27%,892494
694,"O","Realty Income Corporation","Real Estate","REIT - Retail","USA",41179.16,68.93,69.57,-1.05%,1688154
695,"OC","Owens Corning","Industrials","Building Products & Equipment","USA",7798.35,7.60,80.61,0.17%,331313
696,"ODFL","Old Dominion Freight Line, Inc.","Industrials","Trucking","USA",28441.53,26.07,261.04,2.25%,371602
697,"OFC","Corporate Office Properties Trust","Real Estate","REIT - Office","USA",2900.31,26.86,26.31,0.27%,331586
698,"OGE","OGE Energy Corp.","Utilities","Utilities - Regulated Electric","USA",7786.02,8.16,39.40,0.38%,545146
699,"OHI","Omega Healthcare Investors, Inc.","Real Estate","REIT - Healthcare Facilities","USA",7007.20,16.79,30.43,0.10%,803065
700,"OKE","ONEOK, Inc.","Energy","Oil & Gas Midstream","USA",24496.86,16.59,56.99,2.32%,1229186
701,"OKTA","Okta, Inc.","Technology","Software - Infrastructure","USA",14648.32,,95.95,2.05%,1642485
702,"OLLI","Ollie's Bargain Outlet Holdings, Inc.","Consumer Defensive","Discount Stores","USA",4158.61,38.36,68.36,-0.34%,699623
703,"OLN","Olin Corporation","Basic Materials","Specialty Chemicals","USA",7050.98,5.21,47.32,1.89%,868159
704,"OMC","Omnicom Group Inc.","Communication Services","Advertising Agencies","USA",13004.50,11.05,65.59,0.92%,904467
705,"OMCL","Omnicell, Inc.","Healthcare","Health Information Services","USA",4880.11,73.62,107.32,-2.17%,195522
706,"OMF","OneMain Holdings, Inc.","Financial","Credit Services","USA",4744.15,4.34,40.55,2.17%,1012554
707,"OMI","Owens & Minor, Inc.","Healthcare","Medical Distribution","USA",2357.88,12.73,32.37,0.90%,196252
708,"ON","ON Semiconductor Corporation","Technology","Semiconductors","USA",23484.92,17.23,54.85,-2.18%,3941689
709,"ONB","Old National Bancorp","Financial","Banks - Regional","USA",4321.10,14.99,15.28,0.07%,759042
710,"OPCH","Option Care Health, Inc.","Healthcare","Medical Care Facilities","USA",5280.81,33.14,31.10,-1.52%,665071
711,"OR","Osisko Gold Royalties Ltd","Basic Materials","Gold","Canada",2382.97,,9.98,2.52%,490653
712,"ORCL","Oracle Corporation","Technology","Software - Infrastructure","USA",185079.18,29.47,70.52,-0.31%,2370498
713,"ORI","Old Republic International Corporation","Financial","Insurance - Diversified","USA",6705.56,4.98,22.07,0.94%,936341
714,"ORLY","O'Reilly Automotive, Inc.","Consumer Cyclical","Specialty Retail","USA",44285.02,21.89,675.07,-1.19%,232664
715,"OSK","Oshkosh Corporation","Industrials","Farm & Heavy Construction Machinery","USA",5216.91,18.19,80.46,-0.14%,196167
716,"OTEX","Open Text Corporation","Technology","Software - Application","Canada",10145.26,21.81,38.76,1.72%,370082
717,"OUT","Outfront Media Inc.","Real Estate","REIT - Specialty","USA",2640.61,32.67,16.92,0.36%,316450
